Date,Open,High,Low,Close,Adj Close,Volume
5/6/2013,16.275356,16.507143,16.225357,16.45393,14.382007,496641600
5/7/2013,16.606071,16.633928,16.203571,16.380714,14.318015,483753200
5/8/2013,16.394285,16.620358,16.278929,16.565714,14.479721,472598000
5/9/2013,16.421785,16.535713,16.270714,16.313213,14.353395,398487600
5/10/2013,16.356071,16.418215,16.088572,16.1775,14.233986,334852000
5/13/2013,16.125357,16.353571,16.125,16.240713,14.289603,316948800
5/14/2013,16.208929,16.257143,15.791071,15.852143,13.947715,447118000
5/15/2013,15.684286,15.75,15.084286,15.316071,13.476046,741613600
5/16/2013,15.115714,15.6375,14.960714,15.520714,13.656106,603204000
5/17/2013,15.680357,15.7175,15.393214,15.473571,13.614622,427904400
5/20/2013,15.425357,15.921429,15.360714,15.818929,13.91849,451578400
5/21/2013,15.648214,15.91,15.507143,15.702143,13.815737,456022000
5/22/2013,15.858929,16.012501,15.650714,15.7625,13.868841,443038400
5/23/2013,15.569643,15.934286,15.563929,15.790714,13.893665,353021200
5/24/2013,15.744643,15.916429,15.727143,15.898214,13.988254,276166800
5/28/2013,16.067858,16.111071,15.744643,15.765714,13.871668,386145200
5/29/2013,15.714286,15.982143,15.692857,15.891071,13.981969,330576400
5/30/2013,15.916071,16.232143,15.875357,16.127857,14.190305,353519600
5/31/2013,16.160713,16.325001,16.053572,16.061787,14.132173,384302800
6/3/2013,16.0975,16.155714,15.802857,16.097143,14.163281,372352400
6/4/2013,16.186428,16.229643,15.978214,16.046785,14.118975,292728800
6/5/2013,15.916071,16.097143,15.846786,15.896786,13.986993,290589600
6/6/2013,15.909643,15.964286,15.501786,15.659286,13.778028,416934000
6/7/2013,15.589286,15.83,15.456071,15.778929,13.883296,404535600
6/10/2013,15.883214,16.03857,15.6,15.674643,13.791538,450153200
6/11/2013,15.562143,15.812857,15.475714,15.628571,13.751002,286112400
6/12/2013,15.696429,15.758929,15.410714,15.435357,13.581001,265227200
6/13/2013,15.446429,15.612143,15.3125,15.57,13.699471,285832400
6/14/2013,15.55,15.581786,15.303571,15.358929,13.513756,271866000
6/17/2013,15.408571,15.560714,15.37,15.428571,13.57503,259414400
6/18/2013,15.412857,15.532143,15.364643,15.420357,13.567804,195025600
6/19/2013,15.407143,15.416429,15.107143,15.107143,13.292218,310940000
6/20/2013,14.975,15.213571,14.8275,14.887143,13.098646,357310800
6/21/2013,14.946071,15,14.575,14.767857,12.99369,481118400
6/24/2013,14.55,14.595,14.216071,14.376429,12.649288,480746000
6/25/2013,14.489286,14.563929,14.243929,14.379643,12.652118,314162800
6/26/2013,14.425,14.456786,14.130714,14.216786,12.508826,367724000
6/27/2013,14.258929,14.335357,14.055,14.063571,12.374016,337246000
6/28/2013,13.977143,14.295357,13.888214,14.161786,12.46043,578516400
7/1/2013,14.381786,14.723929,14.329286,14.615,12.8592,391053600
7/2/2013,14.641429,15.058214,14.623929,14.946071,13.150496,469865200
7/3/2013,15.030714,15.106429,14.908929,15.028571,13.223085,240928800
7/5/2013,15.013929,15.1175,14.833929,14.907857,13.116873,274024800
7/8/2013,15.003929,15.035714,14.666071,14.823214,13.042398,298138400
7/9/2013,14.771429,15.125,14.656429,15.083929,13.271793,352584400
7/10/2013,14.985714,15.171429,14.9375,15.026071,13.220883,281405600
7/11/2013,15.105357,15.294643,15.041786,15.260357,13.427025,326292400
7/12/2013,15.273214,15.349643,15.121786,15.2325,13.402515,279563200
7/15/2013,15.178929,15.409286,15.171429,15.265714,13.431739,241917200
7/16/2013,15.232857,15.3825,15.148929,15.364286,13.518468,216538000
7/17/2013,15.346429,15.436429,15.293571,15.368214,13.52192,198990400
7/18/2013,15.477857,15.531071,15.378929,15.42,13.567489,218878800
7/19/2013,15.467857,15.499286,15.155357,15.176786,13.353496,268721600
7/22/2013,15.337857,15.348214,15.195357,15.225357,13.396229,207796400
7/23/2013,15.214286,15.248571,14.953929,14.963929,13.166209,369395600
7/24/2013,15.676071,15.878214,15.545,15.7325,13.842445,591936800
7/25/2013,15.739286,15.764286,15.564643,15.660714,13.779284,229493600
7/26/2013,15.546429,15.751429,15.512143,15.749643,13.857529,200152400
7/29/2013,15.742857,16.071072,15.721429,15.9925,14.071207,248057600
7/30/2013,16.07,16.326786,16.043928,16.190001,14.244985,309422400
7/31/2013,16.249643,16.33357,16.051071,16.161785,14.220158,322957600
8/1/2013,16.276787,16.314285,16.187857,16.309999,14.350567,206250800
8/2/2013,16.3575,16.530357,16.309286,16.519285,14.534711,274783600
8/5/2013,16.596071,16.809643,16.505358,16.766071,14.751848,318855600
8/6/2013,16.715,16.853214,16.506071,16.616072,14.619871,334857600
8/7/2013,16.564285,16.678572,16.491785,16.606428,14.611381,298858000
8/8/2013,16.566429,16.575001,16.355356,16.464643,14.582283,255777200
8/9/2013,16.379999,16.445,16.201786,16.230356,14.374783,266865200
8/12/2013,16.316429,16.737499,16.308214,16.691429,14.783137,364434000
8/13/2013,16.819286,17.66643,16.71607,17.484644,15.485673,881941200
8/14/2013,17.781429,18.008928,17.621429,17.803572,15.768134,756372400
8/15/2013,17.729286,17.942858,17.467142,17.782499,15.749474,490294000
8/16/2013,17.862499,17.962143,17.816429,17.940357,15.889282,362306000
8/19/2013,18.012142,18.347857,18,18.133572,16.060406,510518400
8/20/2013,18.20393,18.234644,17.886429,17.895357,15.849425,358688400
8/21/2013,17.985357,18.112499,17.9,17.941429,15.890233,335879600
8/22/2013,18.035,18.056786,17.792856,17.962856,15.909206,244207600
8/23/2013,17.973928,17.976786,17.833929,17.893572,15.847846,222731600
8/26/2013,17.883928,18.22143,17.875,17.963215,15.909527,330965600
8/27/2013,17.785713,17.946787,17.367857,17.449642,15.45467,424188800
8/28/2013,17.357143,17.707144,17.357143,17.532143,15.527736,307608000
8/29/2013,17.558929,17.732143,17.540358,17.560715,15.553041,239657600
8/30/2013,17.571428,17.605356,17.375,17.400715,15.411333,272297200
9/3/2013,17.610714,17.878571,17.405357,17.449286,15.454349,331928800
9/4/2013,17.841429,17.937143,17.724285,17.810356,15.774139,345032800
9/5/2013,17.866072,17.88143,17.629999,17.688213,15.665966,236367600
9/6/2013,17.80143,17.834999,17.498215,17.793571,15.759275,359525600
9/9/2013,18.035713,18.139999,17.981428,18.077499,16.010744,340687200
9/10/2013,18.078571,18.123215,17.482143,17.665714,15.646036,743195600
9/11/2013,16.678928,16.9175,16.600357,16.70393,14.794214,898696400
9/12/2013,16.732143,16.978571,16.643213,16.881786,14.951736,404051200
9/13/2013,16.762142,16.85107,16.59643,16.603571,14.70533,298835600
9/16/2013,16.464287,16.486071,15.972143,16.075714,14.237819,543706800
9/17/2013,15.998571,16.418215,15.982143,16.261429,14.402304,399380800
9/18/2013,16.542143,16.655357,16.452143,16.595715,14.69837,456862000
9/19/2013,16.810715,16.993929,16.758928,16.867857,14.939398,404541200
9/20/2013,17.071428,17.09107,16.642857,16.693214,14.784722,699302800
9/23/2013,17.717857,17.746786,17.235714,17.522858,15.519519,762106800
9/24/2013,17.674286,17.695356,17.422144,17.467857,15.470802,364344400
9/25/2013,17.47143,17.487143,17.19393,17.1975,15.231353,316957200
9/26/2013,17.357143,17.44857,17.282143,17.365,15.3797,237221600
9/27/2013,17.277857,17.309643,17.168571,17.241072,15.26994,228040400
9/30/2013,17.044643,17.202143,16.943214,17.026787,15.08016,260156400
10/1/2013,17.0875,17.469286,17.084999,17.427143,15.434745,353883600
10/2/2013,17.343929,17.564285,17.276787,17.484285,15.485351,289184000
10/3/2013,17.518213,17.583929,17.169287,17.264643,15.290823,322753200
10/4/2013,17.280714,17.307142,17.092857,17.251072,15.278804,258868400
